_id,sum_app_opens,no_of_days,nrOfConversations,longestConversation,longestConversationInDays,averageConversationLength,averageConversationLengthInDays,medianConversationLength,medianConversationLengthInDays,nrOfOneMessageConversations,percentOfOneMessageConversations,nrOfGhostingsAfterInitialMessage,no_of_matches,no_of_msgs_sent,no_of_msgs_received,swipe_likes,swipe_passes,birthDate,ageFilterMin,ageFilterMax,cityName,country,createDate,education,gender,interestedIn,instagram,spotify,jobTitle,user_age
1f88e513e2b81c827a93ca422453d933,246,4,4,3,2,1.5,0.46,1,0,3,75,0,11,51,37,541,4198,2000-01-29,18,18,Hamburg,Germany,2020-12-25,Has no high school or college education,M,F,False,True,30 euros away from collecting bottles,20
9adf272ecb6ac3d4ade9b3970ec84fd1,2694,443,19,8,7,2.53,1.64,2,0.503611111111111,7,36.84,1,35,44,33,4587,19762,1996-02-03,18,24,unknown,unknown,2015-07-11,Has high school and/or college education,M,F,False,False,unknown,19
4d9460bae7861e7b07e2e2fe2f121d26,16144,376,1933,1049,429,25.37,8.7,9,0.0453125,412,21.31,50,1833,51989,56173,70969,3116,1986-02-16,18,1000,unknown,unknown,2020-03-21,Has no high school or college education,M,F,False,True,unknown,34
a83b9b11e06f8e0b94d4a19e8ae92a89,2621,300,39,113,30,9.15,1.78,3,0.0324537037037037,7,17.95,0,50,357,326,5244,10976,1995-08-16,21,26,Tallinn,Estonia,2018-10-28,Has no high school or college education,M,F,False,False,Software Developer,23
cecaf0ee033fe611ef0bf35cdaaf07ac,7679,442,135,370,382,26.1,14.22,8,1.72105324074074,9,6.67,4,200,3536,2364,42564,19205,1990-07-01,18,57,Eindhoven,Netherlands,2019-07-30,Has no high school or college education,M,F,True,False,unknown,29
bd448444483c741ab5871f301bb2e412,10801,329,1105,26,156,4.55,5.21,3,0.948703703703704,234,21.18,8,744,5214,3711,8919,184834,1991-09-08,18,35,Dallas,USA,2020-05-19,Has no high school or college education,M,F,True,True,Investor,28
271761fec2db447b283e17c36b9c3eb6,167,7,116,0,0,0,0,0,0,0,0,116,259,0,155,367,2300,2002-07-24,18,20,unknown,unknown,2021-03-01,Has no high school or college education,F,F,False,False,unknown,18
eaecb7a94065dd8945fc878f2bfe45e6,3444,134,25,269,16,21.08,1.58,3,0.218958333333333,10,40,0,94,527,541,3604,4421,1997-05-15,18,41,unknown,unknown,2020-07-12,Has no high school or college education,M,F,False,False,unknown,23
3c075b3a6b200f98f721065ff2b73efe,4041,253,171,111,77,11.11,1.38,5,0.0719097222222222,44,25.73,1,448,1900,1066,16032,12036,1999-02-09,19,24,Peterborough,Canada,2020-03-31,Has no high school or college education,M,F,False,False,unknown,21
d2db2e8b2080136972bfd04aeb000cd2,2532,198,98,55,40,7.3,3.35,3,0.537719907407407,27,27.55,2,119,749,905,3692,4457,1989-10-16,21,40,unknown,unknown,2020-06-21,Has no high school or college education,M,F,False,False,unknown,30
76626af9ffddca2af56b0b918fbb64a6,483,91,25,121,9,11.92,1.35,6,0.0045486111111111,1,4,3,56,298,235,1110,5686,1998-12-28,18,22,unknown,unknown,2020-10-17,Has no high school or college education,M,F,False,True,unknown,21
008c29d66d5975b0127132144576201f,8725,513,162,48,200,4.51,5.09,2,8.10185185185185E-05,73,45.06,7,366,751,502,6510,71394,1997-08-12,18,30,Rapid City,USA,2019-08-31,Has no high school or college education,M,F,False,True,unknown,22
1f0695630f442ac608654e62db45cb08,1003,370,102,31,84,3.29,3.71,2,0.0043518518518518,38,37.25,8,187,186,158,16377,2935,1988-08-19,25,33,unknown,unknown,2014-07-23,Has high school and/or college education,M,F,False,False,False,25
7758c9e89c52141ab8704233ab7be33e,527,43,7,62,23,24.86,7.31,21,5.04681712962963,0,0,0,11,174,159,1027,5006,1995-12-21,23,28,unknown,unknown,2021-02-07,Has no high school or college education,M,F,False,False,unknown,25
78bf35a24cf1c2a93c36ac25b9239bcf,498,32,9,10,2,3.44,0.44,2,9.25925925925926E-05,2,22.22,2,97,31,23,1986,1241,1999-08-15,18,23,unknown,unknown,2021-02-14,Has no high school or college education,M,F,False,False,unknown,21
3996922551f6de6304e8b53365480688,105,28,0,0,0,0,0,0,0,0,0,0,1,0,0,272,1238,1988-04-28,23,29,unknown,unknown,2016-05-05,Has high school and/or college education,M,F,True,False,Software engineer,28
a2251f338c4eec487c228740619520a4,2252,279,21,147,4,13.48,0.58,2,0.0029861111111111,10,47.62,0,28,283,225,3747,13901,1979-12-07,30,42,Holland,USA,2019-09-18,Has no high school or college education,M,F,False,False,Engineer,39
f218d4de22373ddfca213efb01585f95,4363,640,81,58,41,6.09,1.74,1,0,44,54.32,0,111,503,495,21377,26604,1996-10-21,22,30,unknown,unknown,2018-09-20,Has no high school or college education,M,F,False,True,unknown,21
63e2013d6e66d24057920b043db529c9,14327,1850,75,316,127,9.16,2.35,1,0,26,34.67,21,304,743,1077,54859,29009,1996-01-18,18,29,Pierre,USA,2015-12-08,Has high school and/or college education,M,F,False,True,Software Engineer,19
2102855f0579e23a8f5c7c272970cb24,488,84,29,47,7,7.41,0.86,2,0.0171643518518518,14,48.28,0,42,214,256,487,1480,2000-09-20,19,26,unknown,unknown,2019-08-17,Has no high school or college education,M,M and F,False,True,unknown,18
16a43efd769cbd6bc413c5d6216a9b2f,330,42,23,82,19,13.78,3.72,5,0.525821759259259,1,4.35,1,43,317,277,467,1742,1998-05-19,18,40,Curitiba,Brazil,2020-11-16,Has no high school or college education,M,F,False,False,unknown,22
31267a3f91f5dbdbd43dc75fba262d1c,2222,278,40,190,245,10.05,13.33,2,0.157002314814815,11,27.5,5,184,464,459,5814,25359,2001-01-12,19,25,Bristol,United Kingdom,2019-11-09,Has no high school or college education,M,F,False,False,unknown,18
f84cce3e7f6be05254c688354ea21105,92628,2176,1569,59,996,3.69,14.15,2,8.10185185185185E-05,675,43.02,107,2322,4020,3548,138244,238618,1992-05-26,18,27,unknown,unknown,2013-03-15,Has high school and/or college education,M,F,False,False,False,20
bc59dc6f98325fca718cfaeb3f9b207c,4983,638,279,81,495,5.04,8.47,3,0.0689699074074074,63,22.58,7,415,1433,1025,23091,32907,1995-10-12,18,30,Petaluma,USA,2019-02-28,Has no high school or college education,M,F,False,True,Associate Program Manager,23
2cf6fbeb57f8ebd0eb09ab3332cbf587,1556,282,12,4,118,2.08,12.07,2,0.0085416666666666,6,50,0,23,25,29,2080,32288,2001-04-12,18,25,Meridian charter Township,USA,2020-03-17,Has no high school or college education,M,F,False,True,unknown,18
4ce50c347fd63f270f66a8ea094fbd14,8271,331,139,325,42,12.22,1.33,2,0.0137384259259259,41,29.5,4,154,1725,1545,58706,17735,1990-09-09,22,35,Pully,Switzerland,2019-06-22,Has no high school or college education,M,F,False,True,Manager,28
39c729da3485373eeeaf075d40625d8f,15060,1599,193,1933,462,64.88,7.9,10,0.244641203703704,36,18.65,6,364,11970,9640,86745,15506,1993-03-09,22,31,unknown,unknown,2015-03-08,Has high school and/or college education,M,F,True,False,unknown,22
de422c8b3806dbf27f23fbcbe8ef713b,297,30,9,14,10,5,1.5,2,0.0253472222222222,4,44.44,0,15,48,40,2780,870,1996-08-12,20,25,Zürich,Switzerland,2021-02-21,Has no high school or college education,M,F,False,False,unknown,24
93322a23f38fd4115746027f989791c0,828,122,29,121,17,14.14,3.1,4,0.240497685185185,8,27.59,1,41,516,432,1784,1283,1986-04-10,18,36,unknown,unknown,2019-12-08,Has no high school or college education,M,F,False,False,Engineer,33
56f9986765e7708d00a6c574f8b1b4eb,3647,148,75,45,63,7.32,3.46,2,0.101805555555556,29,38.67,1,108,558,357,5433,19771,1998-02-26,20,23,Milan,Italy,2020-03-06,Has no high school or college education,M,F,False,False,unknown,22
9b0acdb1fcbeb08ee1e51fc749196dd7,4545,202,111,45,27,4.66,1.25,2,0.0001851851851851,36,32.43,12,441,523,467,5358,24063,2001-04-06,18,22,Groningen,Netherlands,2020-02-12,Has no high school or college education,M,F,False,False,unknown,18
a2f902010f8cabc143a8b362d86ce949,170,20,13,12,9,4.31,1.38,2,0.0051504629629629,5,38.46,0,25,56,49,633,307,2001-12-28,18,21,Canton,USA,2021-02-27,Has no high school or college education,M,F,False,True,Web Dev,19
4e916dcf5ecfaa5999e28488a09a7e1c,8841,936,457,53,694,3.9,2.72,1,0,193,42.23,36,950,1782,1394,2126,4077,1985-08-07,21,34,New York,USA,2017-07-21,Has high school and/or college education,M,F,False,True,unknown,31
4d4b3775d3c6ebe38e4c98aca0d64971,7130,535,596,281,354,12.05,4.51,4,0.0639814814814814,144,24.16,39,1395,7209,7213,20317,22151,1977-10-06,33,47,Mooresville,USA,2019-07-11,Has no high school or college education,M,F,True,True,unknown,41
0573c4647e45ca04cc6b6e75d9d8242f,93,2,4,46,0,18,0.09,23,0.0368055555555555,1,25,0,4,71,55,182,251,1992-08-10,23,40,Bucharest,Romania,2021-03-23,Has no high school or college education,M,F,False,False,Developer,28
6f96289a756b0cdd48f4d45894633a6b,7347,400,295,87,201,5.76,3.46,2,0.0002430555555555,131,44.41,7,489,1871,1667,16309,19776,1989-08-15,21,48,Long Beach,USA,2019-06-16,Has no high school or college education,M,F,True,False,Software Engineer,29
860a4c3d30ead799b210cd649242182b,3452,319,140,40,35,4.09,0.9,1,0,57,40.71,21,740,573,578,6214,1016,1998-05-14,18,30,New York,USA,2019-07-21,Has no high school or college education,M,F,False,False,unknown,21
5a79f37a3076116084c636588910d101,400,29,23,240,25,15.3,1.99,2,0.0691782407407407,7,30.43,2,126,352,475,268,552,1996-06-08,22,34,unknown,unknown,2020-12-21,Has no high school or college education,F,M and F,False,False,unknown,24
f41c5effa65ab0793f9dc36db8cff524,2157,489,30,30,64,4.87,2.73,2,0.0002199074074074,8,26.67,6,177,146,140,27153,9208,1997-01-22,21,28,Metropolitan Borough of Stockport,United Kingdom,2019-01-16,Has no high school or college education,M,F,False,True,unknown,21
b278ab69943e88370ef081da4324d31c,516,204,16,7,12,2.25,1.23,2,8.10185185185185E-05,6,37.5,1,59,36,26,9186,6935,1979-10-11,27,38,unknown,unknown,2019-01-14,Has no high school or college education,M,F,True,False,Webdev,39
49554bf9239a2ad19768763ac49b66eb,47,6,2,7,185,5.5,92.71,7,185.192939814815,0,0,0,3,11,6,187,347,1991-12-06,24,38,Berlin,Germany,2020-09-12,Has no high school or college education,M,F,False,True,"Trust Me, i am a Engineer",28
82ffa8e74038f4258602230423d5ee2b,1950,240,62,41,17,3.84,0.95,2,6.94444444444444E-05,22,35.48,7,260,246,179,6583,10662,1995-05-30,22,30,Seattle,USA,2020-04-15,Has no high school or college education,M,F,True,True,Robot,24
34f471c8b8c91654921c727510a7e160,4887,1035,287,54,37,3.83,1.22,1,0,168,58.54,7,510,1104,1300,13887,12686,1984-07-01,23,35,Kraków,Poland,2017-03-07,Has no high school or college education,M,F,True,True,unknown,32
600470393454518b734fbaea290d45de,2007,102,68,105,75,10.5,2.89,2,0.0139583333333333,11,16.18,10,217,736,617,3517,15760,1996-02-11,18,34,unknown,unknown,2020-12-12,Has no high school or college education,M,F,False,False,unknown,24
94604c823f2d2e949fedf41cd129a406,7025,303,62,188,71,15.6,2.34,5,0.0281828703703703,3,4.84,1,343,975,944,38219,60503,2000-07-09,18,23,unknown,unknown,2020-02-26,Has no high school or college education,M,F,False,True,unknown,19
9a126baf4cbfb680bbf12600b9e1f9cd,9109,842,404,346,341,8.39,4.81,2,5.78703703703704E-05,63,15.59,137,1202,3411,3543,2377,92550,1996-11-11,23,36,Oslo,Norway,2015-09-09,Has high school and/or college education,F,M,False,True,"Web Designer, CRO",18
59ffe58433bd2edd01f9b9531aac38d9,1004,53,19,52,5,6.26,0.53,1,0,7,36.84,3,37,119,144,2451,5064,1996-10-26,21,29,unknown,unknown,2021-01-29,Has no high school or college education,M,F,False,False,unknown,24
b7deef1f95db4a9ec25c3cbdfbefb04d,10509,933,126,374,76,24.83,2.8,5,0.0994907407407407,28,22.22,3,775,3153,2882,19742,14191,1995-08-05,20,24,unknown,unknown,2017-04-28,Has no high school or college education,M,F,False,False,unknown,21
573a5bfe7371738794bd428ca1518d4b,3980,856,63,47,61,6.71,4.34,3,0.100208333333333,16,25.4,2,85,422,263,40338,24984,1992-04-03,26,31,unknown,unknown,2017-06-18,Has high school and/or college education,M,F,True,False,Software Engineer,25
785413bf1621c07bf78d57d446f5b92e,3544,201,59,102,14,13.25,1.19,5,0.105590277777778,13,22.03,1,97,823,849,8787,28453,1994-05-21,21,32,unknown,unknown,2019-05-16,Has no high school or college education,M,F,False,False,unknown,25
f6cd8681f212bee73b9c6d2432735243,3854,631,290,162,1148,3.8,19.55,1,0,155,53.45,18,961,1098,926,12946,10706,1994-11-07,18,28,Ghent,Belgium,2014-03-11,Has high school and/or college education,M,F,False,False,unknown,19
0e517b74ab2def0782a63f409078f923,226,48,6,4,2,2,0.3,3,0.0003125,0,0,2,16,12,12,1064,1887,1979-10-11,30,41,Antwerpen,Belgium,2021-02-06,Has no high school or college education,M,F,True,False,Website Programmeur,41
36812a1aa45ca54b6b22e18db6767a09,1878,308,73,151,53,12.11,1.74,3,0.0179166666666666,18,24.66,6,253,907,1078,15329,32737,1992-05-01,21,95,Monterrey,Mexico,2020-03-30,Has no high school or college education,M,F,True,False,PhD in Computational Biology,27
6616736cf6e7b84613d47f1fc01588be,2699,469,76,51,681,6.79,26.3,2,0.0094444444444444,32,42.11,0,129,515,527,26613,3035,1997-11-15,21,28,Gouda,Netherlands,2016-04-15,Has no high school or college education,M,F,False,True,False,18
d65883508174591ae33ccad1098ac6c8,5982,276,183,375,255,13.71,4.09,4,0.227916666666667,48,26.23,4,324,2510,2124,3359,6739,1999-03-29,21,25,Hammond,USA,2019-12-23,Has no high school or college education,M,F,False,False,Chemical Engineer,20
50c73662d08433eba3ebd541003b2143,235,72,8,1,0,0.88,0,1,0,7,87.5,1,3,9,8,1631,338,1996-02-22,18,34,Southington,USA,2020-10-10,Has no high school or college education,M,F,False,True,unknown,24
5afbc65d8401bd0603cfdeb9562fbdaa,9541,1044,606,610,786,16.15,15.01,3,0.113923611111111,129,21.29,69,2011,9782,9863,3015,219109,1996-10-26,21,35,unknown,unknown,2016-06-03,Has high school and/or college education,F,M,True,False,unknown,19
26c484be043596d15f4908e363b9df3a,831,17,2,53,7,50,4.51,53,7.14143518518519,0,0,0,2,98,59,592,1761,2001-05-17,18,25,Rome,Italy,2021-03-09,Has no high school or college education,M,F,False,True,Biomedical Engineering Student,19
18e412f7b94d3b541c05842f6bd7ac0c,131,7,4,44,5,22.5,1.78,27,0.952106481481482,1,25,0,5,89,71,1210,188,1997-08-14,20,27,Stockholm,Sweden,2021-03-20,Has no high school or college education,M,F,False,True,Servicedesk,23
54c3e8a1dad6af2797dbf3f1b5da61c9,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,339,1992-04-03,18,38,Niort,France,2021-03-25,Has no high school or college education,M,F,False,True,unknown,28
ea448a3d41133950d78a43b66d417a2c,2744,691,48,14,18,2.06,0.97,1,0,26,54.17,5,250,99,96,31891,14954,1994-01-01,18,95,Prague,Czechia,2014-10-29,Has no high school or college education,M,F,False,False,Software Engineer,20
ac7cabbd2bb954f128b6e05344c9ccd4,712,157,42,55,52,6.83,5.97,3,1.02819444444444,10,23.81,0,57,287,227,10658,4979,1997-06-27,18,35,unknown,unknown,2019-10-22,Has no high school or college education,M,F,False,True,unknown,22
6ccffaff307121aee75e2e6c19d53e22,1195,100,215,44,4,2.9,0.07,1,0,40,18.6,105,429,641,1286,794,6517,1998-07-12,22,30,Toronto,Canada,2020-09-02,Has no high school or college education,F,M and F,False,True,Research Assistant,22
a4eecbac8dff80510f4455eb090783ea,984,150,67,110,1689,8.88,29.93,2,0.0030787037037037,27,40.3,3,89,395,326,3748,2579,1991-07-02,25,30,Walland,USA,2014-08-06,Has high school and/or college education,M,F,True,True,Trucker,23
b45c4c43ca87de6786ebef719b451a91,277,12,10,10,6,2.9,1.4,2,0.145069444444444,4,40,0,15,28,21,1017,6851,1993-01-16,18,25,unknown,unknown,2021-03-14,Has no high school or college education,M,F,False,False,unknown,28
f859f4d10a9830a1ef6ac01499cecc61,4396,789,38,12,28,2.32,1.54,1,0,19,50,3,142,88,98,38666,85640,1992-12-22,21,1000,unknown,unknown,2018-04-30,Has no high school or college education,M,F,False,False,unknown,25
5bfbdf9d01e08359c782c9355cef76fe,1142,46,28,1647,17,78.32,2.23,3,0.862210648148148,9,32.14,0,35,2193,2325,4619,7278,1993-08-24,22,30,unknown,unknown,2021-02-05,Has no high school or college education,M,F,False,False,unknown,27
960f40ce2b7245633699909c6e01601c,1441,238,21,17,10,2.57,0.56,1,0,8,38.1,6,241,55,65,2872,21446,1998-01-01,19,26,unknown,unknown,2020-05-19,Has no high school or college education,M,F,False,True,Village Idiot,22
74ac8893732af3cff81b43a6dbd5e1d6,179,17,15,10,17,2.53,1.83,1,0,7,46.67,1,17,38,21,746,1089,1992-04-28,22,32,Vienna,Austria,2021-03-02,Has no high school or college education,M,F,False,False,DevOps Engineer,28
52f8372596a7db0db14ac879e4141fe7,553,11,14,38,4,8,0.75,6,0.0807754629629629,4,28.57,0,16,116,108,257,823,1995-06-20,19,32,Madison,USA,2021-03-06,Has no high school or college education,M,F,False,False,Prediction Market Trader,25
286881d4be7f6f2f142859907d9d0690,1270,35,43,14,5,1.93,0.41,1,0,24,55.81,3,55,82,55,3393,14272,1993-08-19,22,52,Fort Collins,USA,2021-02-20,Has no high school or college education,M,F,False,False,unknown,27
e7d4e744902e9c2cd27e97b8af88a8fd,323,134,27,64,10,8.85,2.14,2,0.863587962962963,6,22.22,4,98,328,309,208,4536,1996-11-08,19,24,Vienna,Austria,2019-03-05,Has no high school or college education,M,F,True,True,Webdesigner & Developer,22
cb23d739d6941438c99fdddceaf50c2a,838,102,4,711,105,271.25,34.84,278,14.1011921296296,0,0,0,15,1085,915,560,2553,1992-08-09,24,38,Valladolid,Spain,2019-10-28,Has no high school or college education,M,F,False,False,unknown,27
9febc1b852dcadd105006b0d058bfc7a,1029,240,26,41,4,4.08,0.29,1,0,17,65.38,0,41,106,88,19679,4428,1990-02-24,20,36,Haarlem,Netherlands,2019-11-01,Has no high school or college education,M,F,True,True,unknown,29
d3dfe86620d872f6517d506f720e1ef8,2184,209,245,13,12,0.87,0.12,0,0,32,13.06,166,800,233,650,1975,17496,1999-07-01,20,26,unknown,unknown,2017-11-26,Has no high school or college education,F,M,False,True,unknown,18
deff2a99765ef19f810f646c5dc1716c,1793,590,72,19,13,2.89,0.91,1,0,37,51.39,1,188,213,208,1891,16121,1979-12-26,18,34,unknown,unknown,2017-09-13,Has high school and/or college education,M,F,True,False,Management,37
92824aa603f1cedb1f8e56e54abab2f2,1114,317,64,53,25,3.95,1.8,1,0,23,35.94,13,265,253,314,1270,64197,2000-03-21,24,28,unknown,unknown,2018-10-08,Has no high school or college education,F,M,True,False,unknown,18
8f509883c4f47d1257de9d39c39bb64e,3020,241,213,39,72,4.65,2.13,2,0.000162037037037,68,31.92,2,332,996,589,15817,5076,1994-11-17,18,24,New York,USA,2020-06-05,Has no high school or college education,M,F,False,False,unknown,25
6b7b5ec13888eaad8ba8537bcd1f890b,21370,875,1612,268,604,14.61,20.16,8,0.976053240740741,75,4.65,15,1808,23767,17898,105794,2477,1994-11-25,18,29,Beijing,China,2018-04-01,Has no high school or college education,M,F,False,True,Worker (Wage Earner),23
b24e0cf3cba4f36cb896defc966e5a23,7706,854,870,271,487,5.53,4.01,2,0.0062962962962962,190,21.84,217,2128,3924,5625,3041,53009,1994-12-01,26,33,unknown,unknown,2014-03-13,Has high school and/or college education,F,M,True,False,Interior architect,19
6ab51c445a527dfe373ca35b4e2868c8,7064,778,36,95,98,15,4.43,3,0.135717592592593,11,30.56,1,76,550,541,13009,42955,1997-07-16,18,26,unknown,unknown,2016-12-02,Has high school and/or college education,M,F,True,False,unknown,19
99e641413b4771ac8ebb80d69c0274a0,12186,849,250,54,397,5.02,2.78,2,8.10185185185185E-05,65,26,25,632,1230,1335,103751,42664,1996-06-03,22,27,unknown,unknown,2015-07-13,Has high school and/or college education,M,F,False,True,Financial Markets,19
8cbe2a81738420f023dea9b645ca9e22,101,7,58,32,6,3.5,1.27,2,0.0665625,16,27.59,3,61,210,190,1276,2263,1992-05-28,18,42,unknown,unknown,2021-03-26,Has no high school or college education,M,F,False,False,unknown,28
89629a6c4a3d945c113e948418b8653b,1106,23,10,10,10,3.3,1.71,2,0.589375,5,50,0,18,36,20,2347,1463,2000-02-11,18,23,Halmstad,Sweden,2021-01-24,Has no high school or college education,M,F,False,True,False,20
eaec506d1a93a5c8ecd928554e1013d1,4088,984,114,96,895,10.32,16.93,3,0.0678472222222222,43,37.72,0,342,1033,970,5428,61533,1994-06-03,20,30,unknown,unknown,2014-07-20,Has high school and/or college education,M,F,False,False,unknown,20
be63d558e170a31e682c0ff65269b86a,618,61,41,123,12,17.02,1.18,8,0.157291666666667,3,7.32,0,53,696,516,1678,22042,1999-10-31,18,25,São Paulo,Brazil,2021-01-24,Has no high school or college education,M,F,True,True,unknown,21
0c46bf9607e9c00b6ca75fa706d0b881,6594,248,321,57,62,5.65,4.35,4,1.46737268518519,54,16.82,2,323,1827,1968,18223,47114,1995-12-21,20,30,unknown,unknown,2020-05-25,Has no high school or college education,M,F,False,False,unknown,24
146bf047cfbbd7e6ad3b734350ae3b1f,12789,360,250,242,11,20,0.77,6,0.0703703703703703,7,2.8,23,683,4995,4407,6348,349835,1998-08-10,18,25,unknown,unknown,2020-03-29,Has no high school or college education,M,F,True,False,unknown,21
